CustomerId,CustomerName,CustomerSurname,CustomerEmail,CustomerDistrict,CustomerCity,CustomerCountry,CustomerGender,CustomerBalance,CustomerCreatedDate,CustomerIsActive
14004,Nikola,Marković,nikola.marković@sırbistan.shop,Centar,Niş,Sırbistan,Erkek,31462.31,2026-01-15,1
14005,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Lozenets,Burgaz,Bulgaristan,Kadın,10970.22,2026-02-16,1
14006,Anna,Fontana,anna.fontana@i̇talya.shop,Borgo,Palermo,İtalya,Erkek,36839.66,2026-01-06,1
14007,Ali,Şahin,ali.şahin@türkiye.shop,Beşiktaş,Bursa,Türkiye,Erkek,20166.5,2026-01-16,1
14008,Emre,Aydın,emre.aydın@türkiye.shop,Osmangazi,İzmir,Türkiye,Erkek,38594.19,2026-01-08,1
14009,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Kalamaria,Selanik,Yunanistan,Kadın,16778.34,2026-01-11,1
14010,Fatma,Çelik,fatma.çelik@türkiye.shop,Üsküdar,Ankara,Türkiye,Kadın,12685.9,2026-01-30,1
14011,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Lozenets,Sofya,Bulgaristan,Erkek,12762.68,2026-01-12,1
14012,Marco,Bianchi,marco.bianchi@i̇talya.shop,San Donato,Verona,İtalya,Kadın,24024.39,2026-01-13,1
14013,Jelena,Petrović,jelena.petrović@sırbistan.shop,Centar,Niş,Sırbistan,Erkek,27053.87,2026-02-16,1
14014,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Center,Gümülcine,Yunanistan,Kadın,35724.14,2026-02-11,1
14015,Ali,Şahin,ali.şahin@türkiye.shop,Şişli,Antalya,Türkiye,Erkek,28853.18,2026-01-20,1
14016,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Lozenets,Filibe,Bulgaristan,Kadın,16238.54,2026-01-25,1
14017,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Glyfada,Atina,Yunanistan,Erkek,1933.3,2026-02-05,1
14018,Kamil,Nowak,kamil.nowak@polonya.shop,Śródmieście,Varşova,Polonya,Kadın,2527.04,2026-02-05,1
14019,Matteo,Ricci,matteo.ricci@i̇talya.shop,Borgo,Trieste,İtalya,Kadın,16357.56,2026-02-10,1
14020,Eleni,Nikolaou,eleni.nikolaou@yunanistan.shop,Center,Selanik,Yunanistan,Kadın,32591.06,2026-01-23,1
14021,Piotr,Zieliński,piotr.zieliński@polonya.shop,Centrum,Wroclaw,Polonya,Erkek,28778.97,2026-02-06,1
14022,Ali,Şahin,ali.şahin@türkiye.shop,Şişli,Eskişehir,Türkiye,Erkek,12474.98,2026-02-05,1
14023,Ali,Şahin,ali.şahin@türkiye.shop,Nilüfer,Adana,Türkiye,Erkek,17410.53,2026-01-14,1
14024,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Lozenets,Varna,Bulgaristan,Kadın,2924.32,2026-02-20,1
14025,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Izgrev,Sofya,Bulgaristan,Erkek,7202.22,2026-01-08,1
14026,Anna,Kowalska,anna.kowalska@polonya.shop,Centrum,Varşova,Polonya,Kadın,12665.03,2026-02-06,1
14027,Hanna,Schneider,hanna.schneider@almanya.shop,Mitte,Hamburg,Almanya,Kadın,14647.67,2026-01-10,1
14028,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Kalamaria,Selanik,Yunanistan,Erkek,5890.62,2026-01-29,1
14029,Elif,Koç,elif.koç@türkiye.shop,Osmangazi,Adana,Türkiye,Kadın,16561.82,2026-02-06,1
14030,Ali,Şahin,ali.şahin@türkiye.shop,Üsküdar,Antalya,Türkiye,Erkek,24043.72,2026-01-25,1
14031,Elena,Marin,elena.marin@romanya.shop,Sud,Bükreş,Romanya,Erkek,36394.42,2026-01-10,1
14032,Laura,Weber,laura.weber@almanya.shop,Bad Cannstatt,Berlin,Almanya,Erkek,29449.23,2026-02-09,1
14033,Fatma,Çelik,fatma.çelik@türkiye.shop,Beşiktaş,Ankara,Türkiye,Erkek,7866.17,2026-01-18,1
14034,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Barcola,Milano,İtalya,Kadın,5922.66,2026-01-17,1
14035,Giulia,Rossi,giulia.rossi@i̇talya.shop,Monreale,Verona,İtalya,Erkek,18533.69,2026-01-18,1
14036,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Nilüfer,Bursa,Türkiye,Erkek,17695.65,2026-01-08,1
14037,Elif,Koç,elif.koç@türkiye.shop,Şişli,İzmir,Türkiye,Erkek,5799.55,2026-01-23,1
14038,Cristian,Stan,cristian.stan@romanya.shop,Sector 1,Köstence,Romanya,Erkek,27140.82,2026-01-06,1
14039,Matteo,Ricci,matteo.ricci@i̇talya.shop,Borgo,Palermo,İtalya,Kadın,31852.39,2026-01-21,1
14040,Elena,Marin,elena.marin@romanya.shop,Sector 1,Yaş,Romanya,Kadın,19178.7,2026-01-09,1
14041,Ayşe,Demir,ayşe.demir@türkiye.shop,Nilüfer,İstanbul,Türkiye,Kadın,25323.17,2026-02-02,1
14042,Mihai,Radu,mihai.radu@romanya.shop,Tomis,Köstence,Romanya,Erkek,1526.77,2026-01-31,1
14043,Ana,Ivić,ana.ivić@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Kadın,6004.84,2026-01-14,1
14044,Francesca,Romano,francesca.romano@i̇talya.shop,San Donato,Palermo,İtalya,Kadın,12221.64,2026-02-04,1
14045,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Kalamaria,Selanik,Yunanistan,Kadın,39621.67,2026-01-11,1
14046,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Borgo,Trieste,İtalya,Erkek,9713.5,2026-02-11,1
14047,Hanna,Schneider,hanna.schneider@almanya.shop,Zentrum,Münih,Almanya,Erkek,32967.52,2026-02-05,1
14048,Emre,Aydın,emre.aydın@türkiye.shop,Çankaya,Ankara,Türkiye,Kadın,16698.67,2026-01-16,1
14049,Marko,Jovanović,marko.jovanović@sırbistan.shop,Zemun,Niş,Sırbistan,Erkek,15361.17,2026-02-03,1
14050,Lukas,Müller,lukas.müller@almanya.shop,Bad Cannstatt,Hamburg,Almanya,Erkek,11613.35,2026-02-04,1
14051,Laura,Weber,laura.weber@almanya.shop,Pasing,Köln,Almanya,Erkek,34323.7,2026-01-04,1
14052,Felix,Klein,felix.klein@almanya.shop,Zentrum,Berlin,Almanya,Kadın,27197.76,2026-01-14,1
14053,Jelena,Petrović,jelena.petrović@sırbistan.shop,Centar,Novi Sad,Sırbistan,Erkek,16154.74,2026-01-27,1
14054,Jelena,Petrović,jelena.petrović@sırbistan.shop,Mediana,Novi Sad,Sırbistan,Erkek,31976.91,2026-01-23,1
14055,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Lozenets,Filibe,Bulgaristan,Kadın,11220.89,2026-01-22,1
14056,Laura,Weber,laura.weber@almanya.shop,Altona,Stuttgart,Almanya,Kadın,8440.85,2026-01-08,1
14057,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Osmangazi,Antalya,Türkiye,Erkek,24405.74,2026-01-29,1
14058,Ayşe,Demir,ayşe.demir@türkiye.shop,Çankaya,İzmir,Türkiye,Kadın,8412.32,2026-01-19,1
14059,Marco,Bianchi,marco.bianchi@i̇talya.shop,Centro,Milano,İtalya,Erkek,9819.59,2026-01-26,1
14060,Cristian,Stan,cristian.stan@romanya.shop,Tomis,Köstence,Romanya,Erkek,28934.28,2026-01-08,1
14061,Mihai,Radu,mihai.radu@romanya.shop,Sector 1,Bükreş,Romanya,Erkek,752.73,2026-02-09,1
14062,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Kadıköy,Bursa,Türkiye,Kadın,39544.19,2026-01-02,1
14063,Emre,Aydın,emre.aydın@türkiye.shop,Osmangazi,Adana,Türkiye,Erkek,22630.82,2026-01-20,1
14064,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Kalamaria,Gümülcine,Yunanistan,Erkek,33485.42,2026-02-03,1
14065,Cristian,Stan,cristian.stan@romanya.shop,Sud,Yaş,Romanya,Erkek,35459.4,2026-02-12,1
14066,Laura,Weber,laura.weber@almanya.shop,Zentrum,Leipzig,Almanya,Kadın,18788.11,2026-01-21,1
14067,Maria,Petrova,maria.petrova@bulgaristan.shop,Lozenets,Varna,Bulgaristan,Kadın,19260.49,2026-02-09,1
14068,Emre,Aydın,emre.aydın@türkiye.shop,Nilüfer,Ankara,Türkiye,Kadın,26412.38,2026-02-17,1
14069,Ivan,Dimitrov,ivan.dimitrov@bulgaristan.shop,Centar,Sofya,Bulgaristan,Kadın,28058.86,2026-01-12,1
14070,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Konak,Adana,Türkiye,Erkek,3952.96,2026-02-01,1
14071,Marco,Bianchi,marco.bianchi@i̇talya.shop,Monreale,Torino,İtalya,Kadın,488.86,2026-01-24,1
14072,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,San Donato,Trieste,İtalya,Kadın,15628.54,2026-01-01,1
14073,Noah,Schulz,noah.schulz@almanya.shop,Zentrum,Köln,Almanya,Erkek,37383.85,2026-01-23,1
14074,Magdalena,Wójcik,magdalena.wójcik@polonya.shop,Stare Miasto,Wroclaw,Polonya,Erkek,36058.98,2026-02-19,1
14075,Cristian,Stan,cristian.stan@romanya.shop,Sud,Bükreş,Romanya,Erkek,28941.43,2026-02-01,1
14076,Emre,Aydın,emre.aydın@türkiye.shop,Kadıköy,Adana,Türkiye,Kadın,22575.52,2026-02-07,1
14077,Elif,Koç,elif.koç@türkiye.shop,Nilüfer,İzmir,Türkiye,Erkek,18074.57,2026-01-03,1
14078,Georgios,Kostas,georgios.kostas@yunanistan.shop,Glyfada,Atina,Yunanistan,Kadın,20672.98,2026-01-17,1
14079,Jonas,Fischer,jonas.fischer@almanya.shop,Plagwitz,Berlin,Almanya,Kadın,4616.11,2026-02-08,1
14080,Marko,Jovanović,marko.jovanović@sırbistan.shop,Centar,Niş,Sırbistan,Kadın,8483.54,2026-01-07,1
14081,Ioana,Ionescu,ioana.ionescu@romanya.shop,Sector 1,Timişoara,Romanya,Erkek,1242.98,2026-01-16,1
14082,Laura,Weber,laura.weber@almanya.shop,Bad Cannstatt,Stuttgart,Almanya,Kadın,22890.69,2026-01-07,1
14083,Emilia,Bauer,emilia.bauer@almanya.shop,Altona,Hamburg,Almanya,Kadın,28323.02,2026-01-12,1
14084,Marie,Richter,marie.richter@almanya.shop,Altona,Münih,Almanya,Kadın,21784.57,2026-02-16,1
14085,Ana,Ivić,ana.ivić@sırbistan.shop,Mediana,Belgrad,Sırbistan,Kadın,18509.58,2026-01-02,1
14086,Ana,Ivić,ana.ivić@sırbistan.shop,Zemun,Niş,Sırbistan,Erkek,14403.76,2026-02-07,1
14087,Ivan,Dimitrov,ivan.dimitrov@bulgaristan.shop,Trakia,Filibe,Bulgaristan,Erkek,38558.72,2026-01-04,1
14088,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Nilüfer,Ankara,Türkiye,Erkek,39489.14,2026-02-09,1
14089,Maria,Petrova,maria.petrova@bulgaristan.shop,Centar,Filibe,Bulgaristan,Kadın,19163.5,2026-02-10,1
14090,Piotr,Zieliński,piotr.zieliński@polonya.shop,Stare Miasto,Krakow,Polonya,Erkek,15685.82,2026-02-10,1
14091,Anna,Fontana,anna.fontana@i̇talya.shop,San Donato,Torino,İtalya,Kadın,22678.43,2026-01-02,1
14092,Georgios,Kostas,georgios.kostas@yunanistan.shop,Kalamaria,Atina,Yunanistan,Erkek,4453.35,2026-02-20,1
14093,Elena,Marin,elena.marin@romanya.shop,Tomis,Timişoara,Romanya,Erkek,5741.3,2026-01-21,1
14094,Piotr,Zieliński,piotr.zieliński@polonya.shop,Centrum,Krakow,Polonya,Kadın,12869.48,2026-01-01,1
14095,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Izgrev,Sofya,Bulgaristan,Kadın,30274.84,2026-02-14,1
14096,Fatma,Çelik,fatma.çelik@türkiye.shop,Kadıköy,İstanbul,Türkiye,Erkek,18476.33,2026-01-18,1
14097,Ali,Şahin,ali.şahin@türkiye.shop,Beşiktaş,Eskişehir,Türkiye,Erkek,30237.56,2026-01-26,1
14098,Piotr,Zieliński,piotr.zieliński@polonya.shop,Śródmieście,Wroclaw,Polonya,Erkek,838.51,2026-02-07,1
14099,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Üsküdar,İzmir,Türkiye,Erkek,19980.68,2026-02-20,1
14100,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Borgo,Milano,İtalya,Erkek,22693.15,2026-01-10,1
14101,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Kadıköy,Bursa,Türkiye,Kadın,37272.41,2026-01-23,1
14102,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Çankaya,İzmir,Türkiye,Erkek,29932.34,2026-01-18,1
14103,Maria,Petrova,maria.petrova@bulgaristan.shop,Trakia,Sofya,Bulgaristan,Erkek,6513.37,2026-01-01,1
14104,Ivan,Dimitrov,ivan.dimitrov@bulgaristan.shop,Lozenets,Filibe,Bulgaristan,Erkek,6316.09,2026-01-24,1
14105,Giulia,Rossi,giulia.rossi@i̇talya.shop,Monreale,Palermo,İtalya,Erkek,3964.31,2026-02-09,1
14106,Magdalena,Wójcik,magdalena.wójcik@polonya.shop,Śródmieście,Varşova,Polonya,Erkek,3863.57,2026-01-09,1
14107,Piotr,Zieliński,piotr.zieliński@polonya.shop,Centrum,Varşova,Polonya,Kadın,14434.65,2026-01-02,1
14108,Elena,Marin,elena.marin@romanya.shop,Tomis,Yaş,Romanya,Kadın,33481.95,2026-02-07,1
14109,Lukas,Müller,lukas.müller@almanya.shop,Bad Cannstatt,Berlin,Almanya,Erkek,12295.7,2026-01-12,1
14110,Marco,Bianchi,marco.bianchi@i̇talya.shop,Barcola,Verona,İtalya,Erkek,11678.16,2026-01-17,1
14111,Alessandro,Conti,alessandro.conti@i̇talya.shop,Centro,Milano,İtalya,Kadın,32333.62,2026-01-28,1
14112,Elena,Marin,elena.marin@romanya.shop,Tomis,Timişoara,Romanya,Kadın,30519.96,2026-02-11,1
14113,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Kadıköy,Eskişehir,Türkiye,Erkek,35799.0,2026-01-17,1
14114,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Center,Gümülcine,Yunanistan,Kadın,32225.16,2026-01-29,1
14115,Marko,Jovanović,marko.jovanović@sırbistan.shop,Zemun,Belgrad,Sırbistan,Erkek,4106.98,2026-02-11,1
14116,Elif,Koç,elif.koç@türkiye.shop,Üsküdar,Ankara,Türkiye,Erkek,22589.81,2026-01-10,1
14117,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Izgrev,Sofya,Bulgaristan,Erkek,33487.89,2026-01-24,1
14118,Ali,Şahin,ali.şahin@türkiye.shop,Çankaya,Ankara,Türkiye,Erkek,25730.01,2026-01-21,1
14119,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Lozenets,Filibe,Bulgaristan,Kadın,14587.77,2026-02-06,1
14120,Mihai,Radu,mihai.radu@romanya.shop,Sector 1,Yaş,Romanya,Erkek,5330.2,2026-02-15,1
14121,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Centar,Sofya,Bulgaristan,Kadın,24894.76,2026-01-06,1
14122,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Glyfada,Selanik,Yunanistan,Erkek,19802.58,2026-01-21,1
14123,Nikola,Marković,nikola.marković@sırbistan.shop,Zemun,Belgrad,Sırbistan,Erkek,39014.76,2026-01-15,1
14124,Marco,Bianchi,marco.bianchi@i̇talya.shop,San Donato,Bologna,İtalya,Kadın,23838.51,2026-01-04,1
14125,Emre,Aydın,emre.aydın@türkiye.shop,Kadıköy,Antalya,Türkiye,Erkek,20523.12,2026-01-03,1
14126,Mihai,Radu,mihai.radu@romanya.shop,Sud,Bükreş,Romanya,Erkek,17148.02,2026-01-09,1
14127,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Trakia,Burgaz,Bulgaristan,Kadın,19421.05,2026-01-11,1
14128,Elena,Marin,elena.marin@romanya.shop,Centru,Köstence,Romanya,Kadın,29415.85,2026-02-20,1
14129,Elif,Koç,elif.koç@türkiye.shop,Çankaya,Eskişehir,Türkiye,Erkek,39808.57,2026-02-18,1
14130,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Lozenets,Sofya,Bulgaristan,Erkek,24824.05,2026-01-19,1
14131,Alessandro,Conti,alessandro.conti@i̇talya.shop,Lingotto,Bologna,İtalya,Erkek,16740.36,2026-01-02,1
14132,Maria,Petrova,maria.petrova@bulgaristan.shop,Trakia,Burgaz,Bulgaristan,Kadın,22816.47,2026-01-28,1
14133,Georgios,Kostas,georgios.kostas@yunanistan.shop,Center,Gümülcine,Yunanistan,Erkek,23832.74,2026-02-15,1
14134,Matteo,Ricci,matteo.ricci@i̇talya.shop,Barcola,Torino,İtalya,Kadın,37121.16,2026-01-26,1
14135,Georgios,Kostas,georgios.kostas@yunanistan.shop,Center,Gümülcine,Yunanistan,Kadın,39244.88,2026-02-06,1
14136,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Trakia,Varna,Bulgaristan,Kadın,20072.6,2026-02-17,1
14137,Elena,Costa,elena.costa@i̇talya.shop,Lingotto,Verona,İtalya,Kadın,37053.1,2026-02-20,1
14138,Emilia,Bauer,emilia.bauer@almanya.shop,Plagwitz,Berlin,Almanya,Kadın,6853.34,2026-02-17,1
14139,Ioana,Ionescu,ioana.ionescu@romanya.shop,Sud,Timişoara,Romanya,Kadın,31925.34,2026-01-04,1
14140,Emre,Aydın,emre.aydın@türkiye.shop,Nilüfer,İzmir,Türkiye,Erkek,31953.16,2026-01-18,1
14141,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Center,Selanik,Yunanistan,Erkek,3471.8,2026-02-09,1
14142,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Kadıköy,İstanbul,Türkiye,Kadın,21510.58,2026-02-09,1
14143,Giulia,Rossi,giulia.rossi@i̇talya.shop,Lingotto,Trieste,İtalya,Kadın,34566.07,2026-01-30,1
14144,Elena,Marin,elena.marin@romanya.shop,Sud,Köstence,Romanya,Kadın,24818.63,2026-01-05,1
14145,Ana,Ivić,ana.ivić@sırbistan.shop,Mediana,Niş,Sırbistan,Erkek,25870.47,2026-01-26,1
14146,Andrei,Popescu,andrei.popescu@romanya.shop,Centru,Köstence,Romanya,Erkek,28940.73,2026-02-14,1
14147,Francesca,Romano,francesca.romano@i̇talya.shop,Barcola,Bologna,İtalya,Erkek,32521.4,2026-02-16,1
14148,Alessandro,Conti,alessandro.conti@i̇talya.shop,Centro,Milano,İtalya,Erkek,5516.64,2026-01-05,1
14149,Elena,Costa,elena.costa@i̇talya.shop,Monreale,Milano,İtalya,Erkek,23478.43,2026-02-15,1
14150,Eleni,Nikolaou,eleni.nikolaou@yunanistan.shop,Glyfada,Gümülcine,Yunanistan,Kadın,30384.07,2026-01-13,1
14151,Giulia,Rossi,giulia.rossi@i̇talya.shop,Monreale,Torino,İtalya,Erkek,12826.2,2026-02-01,1
14152,Anna,Fontana,anna.fontana@i̇talya.shop,San Donato,Torino,İtalya,Kadın,28734.83,2026-01-09,1
14153,Elif,Koç,elif.koç@türkiye.shop,Osmangazi,Adana,Türkiye,Erkek,24183.14,2026-01-31,1
14154,Ali,Şahin,ali.şahin@türkiye.shop,Kadıköy,Antalya,Türkiye,Kadın,34831.46,2026-02-16,1
14155,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Lingotto,Torino,İtalya,Erkek,6736.24,2026-01-21,1
14156,Ioana,Ionescu,ioana.ionescu@romanya.shop,Tomis,Köstence,Romanya,Kadın,37904.11,2026-02-20,1
14157,Alessandro,Conti,alessandro.conti@i̇talya.shop,Lingotto,Torino,İtalya,Kadın,6374.14,2026-02-18,1
14158,Maria,Petrova,maria.petrova@bulgaristan.shop,Centar,Burgaz,Bulgaristan,Kadın,1578.81,2026-01-02,1
14159,Emre,Aydın,emre.aydın@türkiye.shop,Çankaya,Eskişehir,Türkiye,Kadın,19817.93,2026-02-02,1
14160,Emre,Aydın,emre.aydın@türkiye.shop,Osmangazi,Ankara,Türkiye,Erkek,24110.5,2026-02-02,1
14161,Emre,Aydın,emre.aydın@türkiye.shop,Nilüfer,Eskişehir,Türkiye,Kadın,23925.33,2026-01-28,1
14162,Fatma,Çelik,fatma.çelik@türkiye.shop,Şişli,Antalya,Türkiye,Erkek,6932.05,2026-02-01,1
14163,Piotr,Zieliński,piotr.zieliński@polonya.shop,Centrum,Krakow,Polonya,Erkek,30321.89,2026-02-14,1
14164,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Kadıköy,İstanbul,Türkiye,Kadın,31706.68,2026-01-29,1
14165,Maria,Petrova,maria.petrova@bulgaristan.shop,Izgrev,Sofya,Bulgaristan,Erkek,24074.33,2026-01-26,1
14166,Giulia,Rossi,giulia.rossi@i̇talya.shop,San Donato,Milano,İtalya,Erkek,935.65,2026-02-17,1
14167,Cristian,Stan,cristian.stan@romanya.shop,Centru,Bükreş,Romanya,Erkek,29405.31,2026-01-27,1
14168,Ayşe,Demir,ayşe.demir@türkiye.shop,Konak,Bursa,Türkiye,Erkek,24899.11,2026-02-19,1
14169,Lukas,Müller,lukas.müller@almanya.shop,Altona,Köln,Almanya,Kadın,29947.33,2026-01-31,1
14170,Eleni,Nikolaou,eleni.nikolaou@yunanistan.shop,Kalamaria,Selanik,Yunanistan,Kadın,27630.36,2026-01-05,1
14171,Elena,Costa,elena.costa@i̇talya.shop,Lingotto,Bologna,İtalya,Kadın,39856.76,2026-01-08,1
14172,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,San Donato,Verona,İtalya,Erkek,33522.88,2026-02-10,1
14173,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Trakia,Sofya,Bulgaristan,Erkek,37221.11,2026-01-22,1
14174,Mihai,Radu,mihai.radu@romanya.shop,Sector 1,Yaş,Romanya,Erkek,36595.03,2026-01-16,1
14175,Kamil,Nowak,kamil.nowak@polonya.shop,Stare Miasto,Krakow,Polonya,Kadın,31656.78,2026-01-22,1
14176,Anna,Fontana,anna.fontana@i̇talya.shop,Monreale,Trieste,İtalya,Erkek,17474.94,2026-01-11,1
14177,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Kalamaria,Selanik,Yunanistan,Erkek,34884.1,2026-01-20,1
14178,Matteo,Ricci,matteo.ricci@i̇talya.shop,Borgo,Bologna,İtalya,Kadın,4469.36,2026-01-29,1
14179,Andrei,Popescu,andrei.popescu@romanya.shop,Sud,Yaş,Romanya,Erkek,38712.9,2026-01-03,1
14180,Alessandro,Conti,alessandro.conti@i̇talya.shop,Centro,Bologna,İtalya,Erkek,1925.96,2026-01-02,1
14181,Anna,Fontana,anna.fontana@i̇talya.shop,Centro,Bologna,İtalya,Kadın,32297.35,2026-01-31,1
14182,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Centar,Filibe,Bulgaristan,Erkek,13296.38,2026-02-09,1
14183,Emilia,Bauer,emilia.bauer@almanya.shop,Altona,Köln,Almanya,Erkek,20046.71,2026-01-24,1
14184,Elena,Costa,elena.costa@i̇talya.shop,Borgo,Verona,İtalya,Kadın,17180.57,2026-01-03,1
14185,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Centar,Sofya,Bulgaristan,Erkek,18437.48,2026-02-05,1
14186,Anna,Kowalska,anna.kowalska@polonya.shop,Śródmieście,Wroclaw,Polonya,Erkek,15179.83,2026-01-22,1
14187,Jelena,Petrović,jelena.petrović@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Kadın,19348.28,2026-01-22,1
14188,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Barcola,Milano,İtalya,Kadın,2987.9,2026-02-06,1
14189,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Lozenets,Sofya,Bulgaristan,Erkek,13665.24,2026-01-12,1
14190,Giulia,Rossi,giulia.rossi@i̇talya.shop,Barcola,Palermo,İtalya,Kadın,36095.55,2026-02-03,1
14191,Alessandro,Conti,alessandro.conti@i̇talya.shop,Barcola,Bologna,İtalya,Erkek,21401.29,2026-02-17,1
14192,Emre,Aydın,emre.aydın@türkiye.shop,Kadıköy,Ankara,Türkiye,Erkek,32719.7,2026-01-08,1
14193,Laura,Weber,laura.weber@almanya.shop,Altona,Münih,Almanya,Kadın,27629.17,2026-02-10,1
14194,Anna,Fontana,anna.fontana@i̇talya.shop,Monreale,Bologna,İtalya,Kadın,9931.14,2026-01-18,1
14195,Nikola,Marković,nikola.marković@sırbistan.shop,Centar,Niş,Sırbistan,Erkek,24680.18,2026-01-03,1
14196,Ana,Ivić,ana.ivić@sırbistan.shop,Mediana,Belgrad,Sırbistan,Erkek,20183.06,2026-01-16,1
14197,Elena,Marin,elena.marin@romanya.shop,Sector 1,Timişoara,Romanya,Erkek,13647.74,2026-02-02,1
14198,Cristian,Stan,cristian.stan@romanya.shop,Sud,Timişoara,Romanya,Kadın,14782.67,2026-02-04,1
14199,Kamil,Nowak,kamil.nowak@polonya.shop,Centrum,Wroclaw,Polonya,Erkek,10855.48,2026-01-21,1
14200,Elena,Marin,elena.marin@romanya.shop,Tomis,Yaş,Romanya,Kadın,16629.47,2026-02-20,1
14201,Elena,Marin,elena.marin@romanya.shop,Centru,Timişoara,Romanya,Erkek,16269.6,2026-01-16,1
14202,Marie,Richter,marie.richter@almanya.shop,Mitte,Köln,Almanya,Kadın,10300.36,2026-01-08,1
14203,Anna,Fontana,anna.fontana@i̇talya.shop,San Donato,Verona,İtalya,Kadın,263.37,2026-01-01,1
14204,Lukas,Müller,lukas.müller@almanya.shop,Mitte,Leipzig,Almanya,Kadın,2641.38,2026-02-09,1
14205,Elif,Koç,elif.koç@türkiye.shop,Konak,Ankara,Türkiye,Kadın,32809.58,2026-02-18,1
14206,Felix,Klein,felix.klein@almanya.shop,Altona,Hamburg,Almanya,Kadın,37879.66,2026-01-14,1
14207,Andrei,Popescu,andrei.popescu@romanya.shop,Centru,Köstence,Romanya,Erkek,34547.87,2026-02-19,1
14208,Anna,Kowalska,anna.kowalska@polonya.shop,Stare Miasto,Wroclaw,Polonya,Kadın,12852.46,2026-02-03,1
14209,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Şişli,Antalya,Türkiye,Erkek,24683.28,2026-02-12,1
14210,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Osmangazi,Adana,Türkiye,Erkek,34217.09,2026-01-12,1
14211,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Kalamaria,Atina,Yunanistan,Kadın,15193.08,2026-02-19,1
14212,Ioana,Ionescu,ioana.ionescu@romanya.shop,Sud,Timişoara,Romanya,Erkek,38876.63,2026-01-02,1
14213,Elif,Koç,elif.koç@türkiye.shop,Şişli,Antalya,Türkiye,Erkek,21126.68,2026-02-18,1
14214,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Kadıköy,Bursa,Türkiye,Erkek,18937.92,2026-02-07,1
14215,Fatma,Çelik,fatma.çelik@türkiye.shop,Kadıköy,Eskişehir,Türkiye,Erkek,39246.46,2026-02-17,1
14216,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Barcola,Palermo,İtalya,Erkek,32800.26,2026-01-02,1
14217,Jonas,Fischer,jonas.fischer@almanya.shop,Pasing,Berlin,Almanya,Kadın,38367.89,2026-02-03,1
14218,Fatma,Çelik,fatma.çelik@türkiye.shop,Osmangazi,Eskişehir,Türkiye,Erkek,805.56,2026-02-05,1
14219,Jonas,Fischer,jonas.fischer@almanya.shop,Zentrum,Köln,Almanya,Kadın,31108.24,2026-02-13,1
